ID,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
100,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},86a4a9985e18dfc69a3acc6edcf56b14f40b7b7c,2D,"(1.0, 1.0)","(256, 256)",105.6786041,0,255,113c31f824b59367ac428fe41a77f3197d18cc26,"(1.0, 1.0)","(256, 256)","(21, 42, 196, 175)",15152,2,"(116.5645459345301, 121.54329461457233)","(116.5645459345301, 121.54329461457233)",70,130,156433190,1.918904161,37,2.083600866,156,19.07592665,99.11470433,99,42,114,14.9923644,101.6083666,0.084155409,156433190,0.287236068,500.5355494,12.80529458,24.01494646,0.458700675,3.292087733,0.153774732,0.910688624,0.153538276,0.616670697,0.129651704,0.923270271,0.923254507,0.995844885,0.978070183,-0.622311993,0.95169286,0.153331378,3.467084817,0.214563659,2.627444542,0.923066511,0.305781668,6.934169633,2.472535195,0.861465616,4.128627489,4568.490232,0.301510707,3.093087547,4352.200898,0.876003123,13.03101901,61.30015839,800.0846093,6.357475526,0.106431403,0.026645958,0.34581324,0.003251134,684.60471,0.264165931,1.050944052,12.95235739,73.26737819,970.6577281,7.283982052,0.116525503,5.766303964,272.3672587,0.102621319,0.171330517,36.6424409,0.274795669,3.490882719,0.03680095,32.90666667,0.219377778,1.709155556,12.29333333,194750.3733,2483419.427,17955.52911,0.175624074,26.24,0.174933333,0.422443363,5.293699885,0.071595778,5.348600617,0.009899683,184546.6798,31.02117276,0.001558104,2.264452347,0.008922558,0.019660859
101,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},ae0635a3065b76d989f72daab9a7da67fea90469,2D,"(1.0, 1.0)","(256, 256)",129.2570038,0,255,7d1da370a4379965e3a95947f81e9f3cf220a7e4,"(1.0, 1.0)","(256, 256)","(30, 33, 209, 164)",17586,2,"(135.6591038325941, 109.96502900034118)","(135.6591038325941, 109.96502900034118)",57,142,183262175,2.387214447,48,2.508152271,196,26.67655781,96.90475378,94,30,166,20.09582963,102.0828729,0.387274492,183262175,0.213925247,1030.381637,12.91525676,110.2914572,6.301031055,6.528054433,0.18706104,0.94425171,0.186741067,0.692484102,0.151433102,0.906682795,0.906661464,0.996259504,0.976661811,-0.642190287,0.97566936,0.186461091,3.365998211,0.14770612,3.224160264,0.949805615,0.214376381,6.731996422,3.035597461,1.678778868,4.802070768,4287.76288,0.243816836,3.369388023,3762.089389,1.707547384,13.22682816,57.83657455,751.8431138,9.043077201,0.156392345,0.029650746,0.403593656,0.005316793,738.8415431,0.207678916,1.765061613,13.85824552,50.83178258,656.2613642,8.214213584,0.158754261,5.931556095,449.438942,0.123032654,0.202476402,24.75481158,0.305456307,4.453797425,0.05351393,37.7037037,0.174554184,2.740740741,13.85185185,134858.9352,1565125.551,17883.35125,0.259635902,37.42592593,0.173268176,0.413602828,5.121394634,0.112884153,5.556027905,0.012282497,128230.2616,36.48568428,0.001477142,3.533077508,0.014753054,0.026654021
102,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},f3851f9095c02192626607e0e66793864fce6218,2D,"(1.0, 1.0)","(256, 256)",154.577652,0,255,991b46ca492b8204249814532f2b3820c48a82c5,"(1.0, 1.0)","(256, 256)","(12, 10, 231, 234)",27413,2,"(122.51398971290993, 115.46558202312771)","(122.51398971290993, 115.46558202312771)",89,169,474901488,2.317948004,43,2.412475193,202,24.45199146,128.1983001,127,43,159,18.06736384,131.6204836,-0.049560705,474901488,0.223495994,889.1475592,22.71229857,79.54412562,-0.505566672,5.691889945,0.213855637,0.927538275,0.211348415,0.748796969,0.168327082,0.894743663,0.894576515,0.996713317,0.976544701,-0.602553868,0.968056788,0.209154595,4.619820892,0.148187669,3.225845096,0.934735054,0.228838184,9.239641785,3.003850325,1.476436395,4.824768029,5924.407216,0.216116704,3.560475858,6126.695692,1.497613657,23.02947507,55.61365046,1312.850582,3.21706487,0.061179828,0.032890164,0.737491938,0.002424902,1295.705065,0.212109178,1.670692826,21.74917794,42.94018311,1087.347527,2.264480832,0.069334522,5.745420599,871.6129523,0.139613117,0.223151425,21.68041027,0.334406547,7.143394984,0.025668428,68.6159601,0.17111212,2.509996828,21.38154613,143668.4165,3136107.728,7985.699786,0.099883186,83.62842893,0.208549698,0.466180348,10.37814815,0.048469582,5.68795948,0.014628096,138995.1086,31.6723194,0.000835845,5.314873567,0.010720347,0.01970655
103,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0e5fa924672891b6910c22e6749a225b2e2cf43e,2D,"(1.0, 1.0)","(256, 256)",151.8616943,0,255,348135497bbecb30b1ec4aa3018b7ce59e6d72ec,"(1.0, 1.0)","(256, 256)","(12, 19, 225, 226)",20875,2,"(133.26711377245508, 108.10773652694611)","(133.26711377245508, 108.10773652694611)",22,171,251335972,3.050027711,86,2.090861828,237,45.7892911,95.36498204,93,0,237,35.2092686,109.727146,0.144995403,251335972,0.125973959,2945.566764,22.55044792,635.7640966,14.78417785,17.43649365,0.969787128,0.894557452,0.652733163,1.4614379,0.538897862,0.719130046,0.70473397,0.990687791,0.942951654,-0.380303571,0.947496984,0.440450945,4.293429813,0.041580521,4.913390065,0.898478359,0.075494076,8.586859627,3.956214858,4.601570194,5.971596093,2775.927521,0.132978564,4.264867726,2629.706395,4.708836008,23.6091497,26.74495808,617.091976,6.761525996,0.179776836,0.113095457,2.707698582,0.015820166,1479.378816,0.133255058,4.170295437,23.84853688,6.247867053,138.6054167,1.862617687,0.140877251,4.815112164,4433.318184,0.396783901,0.532335329,2.668674764,0.648691973,15.46927041,0.083713224,300.062754,0.135468512,4.123507585,24.09209932,1196.726411,20006.39503,563.9993792,0.13394986,480.6604966,0.217002482,0.477483156,11.55281223,0.066893573,6.291163714,0.106107784,1107.907487,44.1022725,0.00075635,19.84901171,0.052151358,0.027465427
104,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},66509767dc04cfd64c7fdb9474cba35797656731,2D,"(1.0, 1.0)","(256, 256)",142.9931488,0,255,3e872475546d679f88c7b047d7d071936a12bc0f,"(1.0, 1.0)","(256, 256)","(0, 16, 204, 195)",16369,2,"(104.52581098417741, 97.3166961940253)","(104.52581098417741, 97.3166961940253)",53,144,159620299,2.407471458,46,2.567469271,192,27.0161288,93.07049911,87,29,163,19.63280103,98.7490635,0.553167255,159620299,0.213499943,1089.259738,12.08235257,130.6813109,9.584376778,7.128440197,0.161090406,0.955758012,0.160682044,0.634081364,0.134613419,0.919727038,0.919699814,0.996779116,0.979920416,-0.680665313,0.980322945,0.160324728,3.215656375,0.155160803,3.160158474,0.963641035,0.253745848,6.43131275,2.997416821,1.822382651,4.673985275,4600.104649,0.281025392,3.036166771,3494.780561,1.854736734,12.33905553,60.14484697,728.7497098,11.38012023,0.186505127,0.026169046,0.335770433,0.004867994,611.8825964,0.208370189,1.92710922,12.96067284,61.99895518,770.4583706,11.75902363,0.179783263,6.100517909,304.4148674,0.101165268,0.180371434,28.66261685,0.249656988,3.382476283,0.045320607,25.44117647,0.187067474,2.492863322,13.44117647,137806.8015,1535595.603,20387.94951,0.234319353,21.36764706,0.157115052,0.402953166,5.178711962,0.083206402,5.477169372,0.008308388,123320.2011,34.7349239,0.001810736,3.140645681,0.014037376,0.034630786
105,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},d68fa731a1f94fb4352c639fac903e79be22371e,2D,"(1.0, 1.0)","(256, 256)",124.1737976,0,255,24d4af1f6515eccec8b08c3900685cf0d270fb75,"(1.0, 1.0)","(256, 256)","(13, 22, 225, 223)",24879,2,"(114.67526829856506, 123.7414285140078)","(114.67526829856506, 123.7414285140078)",78,133,286750590,1.834958203,32,2.227319124,157,17.15952204,105.3739298,105,49,108,13.01461347,107.3583183,0.001878239,286750590,0.307219066,422.1434274,14.49615247,18.94760129,-0.023391458,2.88779041,0.156866017,0.896895781,0.156743058,0.624348016,0.131800603,0.921648964,0.921640767,0.995760876,0.97761033,-0.600789081,0.941740752,0.156635469,3.716637179,0.227997224,2.550164139,0.909879982,0.328579341,7.433274359,2.392692867,0.761164107,4.037161626,7468.309377,0.300185272,3.116478129,7643.303147,0.773566563,14.71626673,61.25748623,911.5913019,5.186453323,0.087453475,0.02667494,0.400096936,0.002444233,1193.756231,0.279715056,0.943695261,14.27389424,78.04822226,1243.766689,6.012332338,0.096276792,5.695291446,481.0331308,0.109871297,0.17187186,41.91305965,0.287653592,4.27552343,0.028624427,63.11594203,0.228680949,1.444273787,15.67028986,248918.7862,3442379.761,20290.65918,0.103041465,41.05072464,0.14873451,0.368898512,5.840710734,0.035392534,5.555222814,0.011093693,240793.3315,49.71987135,0.000875506,2.341528652,0.008048976,0.011573489
106,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3cb750eba1ca5494079c236866cda1d209ea2fff,2D,"(1.0, 1.0)","(256, 256)",154.4885712,0,255,327b4bdee94d6f0474cfbd6aaeb4a2d530fbe5a0,"(1.0, 1.0)","(256, 256)","(33, 35, 181, 155)",12853,2,"(116.88601882828911, 97.63992842138022)","(116.88601882828911, 97.63992842138022)",86,172,217772286,2.414057315,46,2.770588835,219,26.76603473,125.8778495,121,56,163,19.10608362,130.1664472,0.577349659,217772286,0.215022694,1098.070974,14.0516388,141.1033727,11.28935453,6.883385392,0.276580857,0.92265051,0.270001526,0.856269592,0.202171824,0.866085807,0.86565717,0.994483728,0.966340856,-0.550733305,0.962627579,0.264338912,3.521334838,0.127491568,3.465407565,0.939635669,0.233653803,7.042669677,3.171520398,1.789991562,5.155835341,2141.433362,0.166609613,3.884214944,2763.686688,1.859197233,14.54516455,49.30109702,707.0445032,6.320136007,0.133224777,0.039893526,0.611242979,0.006545181,738.4333061,0.203376016,2.0227577,14.98446676,24.25246158,355.5462655,3.047246697,0.143105504,5.466508317,648.8194753,0.175143551,0.282599393,11.01115846,0.388014492,6.133271768,0.060524464,43.01520913,0.163555928,2.979947664,15.1634981,42461.15209,497661.5551,4593.801202,0.242879409,47.52471483,0.180702338,0.426758305,6.727288077,0.106805714,5.717848013,0.020462149,40072.80458,37.55145407,0.001514875,4.569500746,0.021655739,0.026946562
107,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},cdb803611fe7f3a9db62c7f99440e5cd32e51d2a,2D,"(1.0, 1.0)","(256, 256)",121.8557281,0,255,7e1a4f3c32e202d6f5b831e821982ec5fa50aa87,"(1.0, 1.0)","(256, 256)","(17, 23, 229, 233)",24988,2,"(117.552105010405, 128.64462942212262)","(117.552105010405, 128.64462942212262)",52,127,233789207,2.194250581,37,2.54648359,165,22.03124218,92.80282536,94,3,162,15.98246621,96.72672427,-0.162457337,233789207,0.249378392,743.6947943,18.90140746,61.47986605,-1.961701328,4.856415488,0.152866462,0.938889476,0.151500579,0.61291903,0.129262662,0.924436653,0.924379115,0.996948138,0.981079856,-0.66416969,0.971398524,0.150639341,4.210163155,0.189070924,2.908157285,0.943234478,0.293697885,8.420326309,2.752731881,1.252320487,4.353371913,7879.109653,0.315315738,3.068857172,6231.467264,1.279197591,19.19809509,61.95181687,1165.382984,4.650783652,0.074721951,0.025929296,0.534536263,0.001974147,896.1142816,0.217008422,1.579914579,20.51639117,87.20166423,1635.614359,6.464860405,0.073995454,6.123486999,440.7888267,0.103359178,0.165809589,46.86277641,0.277639123,6.220963132,0.020698043,41.92765957,0.178415573,2.311887732,21.85957447,323093.3532,6199659.489,19914.56021,0.086784629,36.4212766,0.154984156,0.373072536,8.429782137,0.033473246,5.674969647,0.009404514,311786.8771,28.88471543,0.001142859,2.997058717,0.009235622,0.019708913
108,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},0fe2bf11762fcd17cbd5a62843e3cd112de8e346,2D,"(1.0, 1.0)","(256, 256)",135.1691742,0,255,f71b95dd58e59f2be13a12d00a81b5b05cb2f0aa,"(1.0, 1.0)","(256, 256)","(20, 29, 228, 174)",17058,2,"(126.69885097901278, 105.7344940790245)","(126.69885097901278, 105.7344940790245)",67,143,192300571,2.292816115,41,2.892608187,207,24.07568923,101.9674639,98,34,173,17.43870586,106.1759687,0.547123866,192300571,0.235123149,875.9726194,14.07506943,90.47551617,6.762947506,5.606207148,0.224805475,0.922841791,0.222944291,0.767976732,0.174047033,0.888838052,0.888713973,0.996543981,0.975249092,-0.581529667,0.963195261,0.221315755,3.56786438,0.153751414,3.225872892,0.932445093,0.276770625,7.13572876,2.994444162,1.457753156,4.876187875,3396.083714,0.199090381,3.60712975,4010.730684,1.49682414,14.42906554,53.93574862,757.5187595,6.140657614,0.116880646,0.034676555,0.577663841,0.004275755,869.4444596,0.214023893,1.744230245,15.37949714,35.9368712,488.481977,4.089084362,0.123559625,5.674532107,607.2774695,0.145931095,0.238216673,17.19804833,0.33926634,5.678458421,0.043869061,47.64383562,0.163163821,2.968896603,18.15753425,93791.71918,1168088.675,9442.825002,0.160001733,58.36986301,0.199896791,0.45044262,9.812777062,0.057009339,5.638131963,0.017118068,90379.07886,29.01981428,0.001222409,5.997938209,0.01139806,0.033274591
109,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},40f2d5e087b3754c4217169a9d80085337e2d2c6,2D,"(1.0, 1.0)","(256, 256)",98.65270996,5,198,ac55bc4d25d6aad6f9ec5dadc1e13c0d4a342c48,"(1.0, 1.0)","(256, 256)","(5, 10, 242, 220)",26239,2,"(131.84206715194938, 104.58260604443767)","(131.84206715194938, 104.58260604443767)",43,93,126216492,1.805049563,25,4.088865297,150,15.90289659,66.21197454,63,5,145,10.76066949,69.35605989,0.854337543,126216492,0.348911835,426.2374708,10.56271337,27.29661776,2.875200857,2.710201552,0.215956124,0.852118537,0.212616083,0.752829566,0.169729292,0.894248632,0.894025962,0.99568844,0.973469379,-0.49736459,0.909013296,0.209693548,3.152635449,0.241998526,2.670878003,0.873986688,0.427481256,6.305270899,2.445947473,0.731539419,4.294568673,5727.3071,0.218274595,3.647528685,9155.097641,0.770852142,10.84039026,55.61503868,578.213156,6.998379595,0.127351037,0.032997485,0.403731329,0.004499393,1628.286127,0.277334631,1.115691586,11.96498101,43.53629347,439.2848575,5.467736409,0.131290234,5.388132735,861.0439919,0.143058744,0.223893822,22.2359343,0.341872437,4.575260572,0.046272604,93.15348837,0.216636019,1.909918875,13.66046512,221529.8116,2097462.012,24512.42746,0.154463785,64.79069767,0.150676041,0.382596553,5.191910473,0.064239295,5.836496937,0.01638782,217806.2577,63.26688499,0.00059622,4.613483582,0.007561267,0.01412804
110,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},366166f551a78060ec38964248a51bd5d3a2f28b,2D,"(1.0, 1.0)","(256, 256)",119.4026489,0,255,43fee80f916a8420128f5663077324a7ce8fa828,"(1.0, 1.0)","(256, 256)","(17, 25, 213, 220)",21032,2,"(121.28166603271205, 120.46424496006085)","(121.28166603271205, 120.46424496006085)",58,116,173279802,1.88512285,30,2.553971612,153,17.56049963,88.14929631,88,36,117,12.85121875,90.76819202,0.119686973,173279802,0.307404629,468.5662424,9.946223145,24.3386657,0.63490616,3.033688893,0.138068492,0.912869955,0.137922845,0.577011294,0.118646986,0.931062852,0.931053142,0.99626901,0.980299337,-0.637609842,0.952463517,0.137795405,3.036820328,0.237654418,2.550942292,0.917861556,0.373737173,6.073640657,2.412145383,0.792939346,3.985196237,7124.460061,0.338743822,2.969367721,6465.334157,0.806993626,10.14183149,63.28860784,632.804631,9.406764494,0.152826236,0.026144816,0.28397752,0.004456881,881.5638501,0.272489955,1.01984381,10.67793441,103.506475,1034.792335,14.42760851,0.170232463,5.901328887,335.3284671,0.101603773,0.154181723,58.26474255,0.279231217,3.103462411,0.052981286,51.6440678,0.218830796,1.652165326,11.35169492,252416.2542,2351466.411,32768.41524,0.232756591,44.1440678,0.187051135,0.423040252,5.308820395,0.086345978,5.227233022,0.011220997,244474.1215,44.26316678,0.001184903,2.092167248,0.007418871,0.016225019
111,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},dfc867c84fa7ee8d594b690dcb9e8b5819c243a3,2D,"(1.0, 1.0)","(256, 256)",121.7316132,0,255,4dc324fd04a101707873cb062ab55e4e76f8f1f3,"(1.0, 1.0)","(256, 256)","(15, 24, 190, 177)",15549,2,"(105.80680429609622, 103.90546015820954)","(105.80680429609622, 103.90546015820954)",55,121,118372300,2.033808339,35,3.129876846,175,20.62361103,83.391858,79,29,146,14.68347673,87.25168269,0.777132415,118372300,0.288781803,658.654152,8.936291192,50.01870243,5.822062943,4.021756339,0.234795271,0.889385086,0.231633651,0.786894428,0.179984728,0.884710111,0.884499336,0.995311253,0.971089705,-0.523926654,0.935430789,0.228867234,2.826558519,0.194627659,2.956213158,0.90174521,0.332801251,5.653117039,2.711273741,1.064137903,4.591451181,3039.008489,0.195447198,3.847017315,4490.268249,1.117958662,9.290886874,53.30728664,450.8758119,10.27528495,0.19160765,0.036018604,0.407458723,0.007136531,898.2390679,0.235922933,1.449710796,11.04344575,37.0045348,292.4139744,7.232208169,0.191097643,5.402811432,634.6488988,0.161973875,0.245900058,19.27621517,0.371994718,4.758390082,0.0718265,55.28965517,0.190653983,2.310535077,12.33103448,77005.9069,526072.8552,14164.92404,0.278603898,49.35862069,0.17020214,0.410020761,5.184393662,0.091919493,5.61190421,0.018650717,74131.09832,44.47913294,0.001143912,4.84515968,0.011613155,0.026499135
112,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},3470d86a2e5334ac5b7c25f8642f30c8eea6bbf6,2D,"(1.0, 1.0)","(256, 256)",120.9370117,0,255,cbd516afb5df0705f1615f79d22516bc8c1a55ee,"(1.0, 1.0)","(256, 256)","(6, 18, 235, 195)",22149,2,"(120.43433112104384, 108.11540024380334)","(120.43433112104384, 108.11540024380334)",46,119,152567124,2.179699144,37,3.037693383,178,22.08751068,78.24001084,74,12,166,15.44507211,82.99528454,0.662037557,152567124,0.258702663,766.7179603,14.25511605,69.22654737,6.430919316,4.8089228,0.267300334,0.894591195,0.259226665,0.844196554,0.198753403,0.871723639,0.871194035,0.99589889,0.971286535,-0.51608442,0.943301479,0.252243805,3.622106956,0.160903849,3.19919045,0.906840581,0.298737576,7.244213913,2.911412915,1.269055784,4.879602057,3904.73895,0.176294142,4.09491639,5730.005282,1.322031959,14.61921531,51.12036661,706.9535871,5.319309459,0.103061317,0.041150357,0.682872146,0.004375254,1334.795359,0.224876538,1.639213183,16.20122054,29.68646444,392.0928474,3.154601926,0.101405592,5.388141084,1093.416837,0.180370713,0.267811188,14.94369754,0.405594538,7.173888932,0.040876333,92.78927203,0.177757226,2.552314998,18.26245211,77009.54215,883307.136,7826.141229,0.121402608,100.48659,0.192503046,0.440113001,7.778286087,0.054021239,5.732611461,0.023567655,75209.14946,42.6278215,0.000768168,6.901919418,0.011479881,0.021690101
